很多事情只能释怀 	杰代百货创意日用家居	https://shop155286175.taobao.com/	非天猫	158	4151		手机壳,厨房,家用,创意,女,儿童,加厚,置物架,学生,plus,可爱,韩版,小	¥10.52、¥9.48、¥2.78、¥28.86	4.60	低于4.07%	4.67	低于4.07%	4.70	低于4.07%
奥啥都没啦 	d[s230076788]	https://shop230076788.taobao.com/	非天猫	13	12380		儿童,-,女,家用,加厚,玩具,套装,韩版,创意,学生,宝宝,包邮,新款,男,3	¥0.91、¥0.12、¥15.84、¥18.80	4.75	高于4.61%	4.75	高于4.61%	4.75	高于4.61%
kakas7989 	聚米婧氏西安店51	https://shop310963454.taobao.com/	非天猫	13	5	陕西-渭南	婧氏,两,官,酵,仁和,酵素,卫生巾,小,护垫,聚米,牙膏,口服液,舒芯宝,日用	¥285.00、¥99.00、¥118.00、¥138.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
诚信为本17727 	德盛家居企业店	https://shop458997321.taobao.com/	非天猫	22	14		包邮,泉林本色,批发,不漂白,家用,包,卫生纸,厕纸,纸巾,卷纸,抽纸,卷,*,	¥69.90、¥80.00、¥37.90、¥115.00	4.71	低于1.68%	4.73	低于1.68%	4.42	低于1.68%
ascyuji 	老百姓的实惠店铺	https://shop192803074.taobao.com/	非天猫	22	134		厂家,家用,洗衣液,包邮,3,kg,手机,无线,音箱,插卡,老人,直销,机,唱戏	¥4.00、¥21.50、¥22.00、¥22.50	4.08	低于14.91%	4.21	低于14.91%	4.38	低于14.91%
猎豹销售 	百装时尚	https://shop149786842.taobao.com/	非天猫	9	112		新款,女,韩版,夏季,宽松,短袖,时尚,夏,卫生巾,连衣裙,修身,女装,百搭,中	¥11.40、¥12.35、¥14.25、¥13.30	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
紫梦女 	熙百汇批发商行	https://shop60777301.taobao.com/	非天猫	9	48	浙江-绍兴	包,克,垃圾袋,1,海浪,清亮,90,牙膏,毛巾,纸,装,8,伢,透明皂,层,雨	¥1.50、¥2.50、¥4.00、¥2.50	4.92	高于60.12%	4.83	高于60.12%	4.92	高于60.12%
jia5405789 	阳光假日家居店	https://shop341578166.taobao.com/	非天猫	9	7892		儿童,女,新款,韩版,-,夏季,学生,家用,宝宝,男,岁,套装,创意,玩具,百搭	¥25.80、¥41.40、¥18.00、¥17.90	4.36	低于9.38%	4.21	低于9.38%	4.36	低于9.38%
张志鹏mos 	玛丽黛佳居家日用品牌店	https://shop240790398.taobao.com/	非天猫	0	14		玛丽黛佳,片装,mm,护,氧,健康,5,日用,竹浆,本色,抽纸,竹纤维,240,	¥39.60、¥16.80、¥19.80、¥29.80	0.00	高于0.00%	0.00	高于0.00%	0.00	高于0.00%
小虫烧烤bbq 	希希家居生活馆	https://shop453710352.taobao.com/	非天猫	26	44		卫生巾,小妮,片,包,mm,纯棉,5,包包,夜用,丝薄,日夜,日用,五,包邮,适	¥32.90、¥36.50、¥27.50、¥29.00	4.96	高于80.85%	4.96	高于80.85%	4.96	高于80.85%
啦咔咔啦咔咔不重复 	迪菲娜日用店	https://shop162858802.taobao.com/	非天猫	26	18		1,正品,花慕兰,洗发露,迪菲娜,水,男女士,ml,去屑,沐浴露,女,止痒,通用	¥39.00、¥39.00、¥32.00、¥36.00	4.82	高于12.90%	4.73	高于12.90%	4.82	高于12.90%
leeyaya_cn 	岩煦商贸	https://shop294025451.taobao.com/	非天猫	26	98		日本,原装进口,(,),】,【,花王,进口,g,原装,包,乐而雅,片,盒,～,-	¥25.00、¥25.00、¥25.00、¥25.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
大红诚商贸 	u[3534265484]	https://shop564273916.taobao.com/	非天猫	31	7346		儿童,加厚,家用,创意,女,套装,-,厨房,装饰,小,客厅,韩版,用品,包邮,宝	¥122.15、¥80.29、¥148.88、¥66.95	4.61	低于3.67%	4.61	低于3.67%	4.64	低于3.67%
小灰灰609 	襄阳隆兴达日用品商行	https://shop69504519.taobao.com/	非天猫	31	7		卫生巾,片,面,棉,23,洁伶,护理,全程,批发,少女,系列,包,七度空间,组合	¥76.00、¥76.00、¥76.00、¥69.90	4.82	高于14.09%	4.82	高于14.09%	4.79	高于14.09%
唐尧人家生活馆 	u[3583965065]	https://shop248323177.taobao.com/	非天猫	31	53		抑菌,2,包邮,凝胶,1,妇科,私处,异味,护理,止痒,5,贴,皮肤,颈椎,腰腿	¥12.00、¥400.00、¥12.00、¥12.00	4.73	低于1.21%	4.77	低于1.21%	4.90	低于1.21%
婧氏品牌形象店苏州店 	聚米婧氏品牌形象店苏州店	https://shop212167894.taobao.com/	非天猫	31	11		氏,婧氏,靓,靖,倩,卫生巾,负离子,婧,透气,式,姨妈巾,修护,超薄,修复,洗	¥285.00、¥25.00、¥23.00、¥33.00	4.76	低于0.65%	4.80	低于0.65%	4.76	低于0.65%
角落里的旧时光 	辽宁丹东大韩商贸	https://shop536610672.taobao.com/	非天猫	31	33		片,婴儿,尿不湿,湿巾,成人,包邮,一次性,透气,纸尿垫,纸尿裤,超薄,佩安婷,	¥12.90、¥6.50、¥7.00、¥8.50	4.84	高于25.46%	4.87	高于25.46%	5.00	高于25.46%
龙福日用百货 	龙福百货	https://shop295685100.taobao.com/	非天猫	31	25		牙膏,包邮,正品,6,gX,支装,薄荷,瓶装,儿童,中华,止痒,舒克,草本,宝贝	¥26.90、¥24.00、¥28.00、¥30.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
小赵的世界 	绿之韵生态MALL超市	https://shop412341866.taobao.com/	非天猫	11	68		绿之韵,竹纤维,抗菌,抑菌,丝,雅诺,不掉毛,成人,不褪色,强,吸水,包邮,天然	¥20.00、¥8.00、¥6.98、¥9.98	4.68	低于2.28%	4.77	低于2.28%	4.82	低于2.28%
mity_2003 	帕凯全球购	https://shop102029973.taobao.com/	非天猫	18	55		日本,汽车,车载,车用,原装,卫生巾,快美特,乐而雅,花王,出风口,护翼,香膏,	¥24.80、¥99.80、¥25.80、¥98.80	4.96	高于83.13%	5.00	高于83.13%	5.00	高于83.13%
pengshiwen20151019 	卡维妲正品招商总店	https://shop266651958.taobao.com/	非天猫	18	18		卡维妲,补水,保湿,明星,唇蜜,眉,孕妇,亲肤,口红,神器,婴儿,持久,私护,本	¥79.00、¥99.00、¥199.00、¥168.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
洋洋0264 	d[s353923374]	https://shop353923374.taobao.com/	非天猫	18	9898		儿童,女,-,家用,加厚,学生,新款,男,宝宝,创意,夏季,防滑,小,套装,韩版	¥9.40、¥37.60、¥1.00、¥3.00	4.56	低于4.77%	4.56	低于4.77%	4.50	低于4.77%
zhangchao909833852 	老头子的百货铺	https://shop397782249.taobao.com/	非天猫	3	82		拖鞋,夏季,防滑,内裤,批发,宝宝,儿童,新款,凉拖鞋,婴儿,男女,南极人,男,	¥158.00、¥9.00、¥9.00、¥19.90	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
张红丽_6666 	u[1735090630]	https://shop217174355.taobao.com/	非天猫	15	294		家用,女,套装,茶具,杯,加厚,简约,儿童,创意,玻璃,耳,牙,包,功夫,小,陶	¥58.41、¥23.31、¥35.91、¥48.60	4.81	高于8.58%	4.88	高于8.58%	4.82	高于8.58%
粉色日历企业店 	粉色日历企业店	https://shop371932890.taobao.com/	非天猫	30	12		纯棉,日历,粉色,夜用,卫生巾,姨妈巾,包,加长,5,加宽,包邮,日用,吸水纸,	¥19.90、¥9.90、¥49.90、¥39.90	4.93	高于64.36%	4.96	高于64.36%	4.94	高于64.36%
优飞扬商贸 	飞扬日用品商行	https://shop162579029.taobao.com/	非天猫	30	25		包邮,个,卫生巾,片,6,夜用,洁婷,mm,片装,2,装,薄,苏菲,5,柔棉,日	¥7.80、¥7.80、¥12.00、¥5.90	4.91	高于58.38%	4.74	高于58.38%	4.63	高于58.38%
lin985476714 	浴创日用品	https://shop539903402.taobao.com/	非天猫	30	84		包邮,沐浴露,洗发水,去屑,控油,ml,清爽,罗曼诺,滋润,洗发露,套装,牙膏,	¥64.80、¥68.00、¥29.80、¥38.00	4.78	高于0.00%	4.85	高于0.00%	4.81	高于0.00%
绿叶爱尚生活馆 	绿叶 爱尚生活超市	https://shop568451632.taobao.com/	非天猫	30	130		绿叶,爱生活,保湿,补水,希诺丝,宝宝,首步,卡丽,施,滋润,婴儿,儿童,持久,	¥9.90、¥6.90、¥31.82、¥6.90	5.00	高于100.00%	4.96	高于100.00%	4.89	高于100.00%
百合精油 	和一生活馆	https://shop124877103.taobao.com/	非天猫	30	10		】,月月爱,负离子,【,冲冠,富迪,精油,正品,新店,任意,可,组合,抑菌,卫生	¥9.80、¥9.80、¥8.80、¥28.00	4.94	高于71.82%	4.94	高于71.82%	4.94	高于71.82%
风流田下 	梦芝堂健康生活馆	https://shop119152616.taobao.com/	非天猫	30	19		梦芝堂,透气,补水,滋养,灵芝,防,无荧光剂,植物,食品级,残留,亲肤,抗氧化,	¥8.00、¥8.00、¥12.00、¥10.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
t_1482568440723_0582 	月月精品店123	https://shop593350162.taobao.com/	非天猫	21	390		黑色,鞋油,棕色,皮鞋,无色,清洁,保养,擦,上光,鞋蜡,鞋,保养油,真皮,护理	¥39.80、¥21.80、¥27.90、¥19.70	4.76	低于0.55%	4.80	低于0.55%	4.76	低于0.55%
zxd980321709 	姗姗孕婴用品	https://shop123674605.taobao.com/	非天猫	21	40		包邮,婴儿,宝宝,成人,片,金色阳光,包,3,纸尿裤,卫生巾,邮,尿片,60,纯	¥65.90、¥23.90、¥7.90、¥48.00	4.98	高于89.12%	4.95	高于89.12%	4.95	高于89.12%
幸运人生99 	伊菲莎化妆品店	https://shop544818687.taobao.com/	非天猫	25	21		伊菲莎,春芝堂,保湿,包邮,美嘉,滋养,化妆品,正品,堂,春,绿,清爽,系列,之	¥13.00、¥30.00、¥16.00、¥36.00	4.92	高于60.08%	4.92	高于60.08%	4.89	高于60.08%
舒服特weishengzhi 	卫生纸卫生巾纸尿裤	https://shop253350318.taobao.com/	非天猫	25	14		包邮,推荐,舒肤特,卫生纸,包,卷,】,原生,元,3,【,卫生巾,诗,菲雅,1,	¥7.00、¥7.00、¥7.00、¥7.00	4.69	低于2.03%	4.80	低于2.03%	4.82	低于2.03%
勇胤99998888 	恋上快购商城	https://shop259657127.taobao.com/	非天猫	25	219		韩版,新款,耳钉,批发,时尚,耳环,气质,厂家,女,E,饰品,珍珠,夏季,直销,	¥58.00、¥200.00、¥12.00、¥118.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
于晓涛9365 	于小涛的小铺	https://shop340953177.taobao.com/	非天猫	6	9392		日本,儿童,女,-,加厚,韩版,全球购,新款,宝宝,创意,学生,家用,男,可爱,	¥1189.00、¥394.50、¥394.50、¥380.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
czj19961219 	oly茹家小店	https://shop329084921.taobao.com/	非天猫	6	2262		新款,-,女,韩版,夏季,儿童,套装,宝宝,家用,学生,婴儿,*,百搭,2,3,	¥15.00、¥18.00、¥15.00、¥65.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
t_1481873961307_091 	彩虹美丽之约	https://shop440975893.taobao.com/	非天猫	5	11266		用品,儿童,新款,家用,女,创意,宝宝,韩版,客厅,-,简约,套装,夏季,厨房,	¥113.00、¥119.00、¥19.00、¥61.00	4.60	低于3.99%	4.93	低于3.99%	4.80	低于3.99%
tb17085444 	蔚蓝珊瑚海	https://shop131094630.taobao.com/	非天猫	5	208		新款,韩版,包邮,家用,卫生纸,男士,陕西,勿相忘,加厚,女,手提包,抽纸,学生	¥26.80、¥16.80、¥6.80、¥39.80	4.79	高于0.00%	4.74	高于0.00%	4.55	高于0.00%
wxy_英良宝贝 	淘吧里遇见最美的你	https://shop106090204.taobao.com/	非天猫	0	27		新款,女,时尚,韩版,舒适,纯棉,卫生巾,轻生活,内裤,夏季,诱惑,文胸,透气,	¥98.00、¥18.80、¥12.80、¥16.80	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
zhaoxin11878 	小姐姐私房妆	https://shop62738128.taobao.com/	非天猫	12	30	四川-成都	学生,韩国,泰国,柔,厘米,牛奶,保湿,贵爱娘,-,温和,纯棉,韩国LG,持久,	¥16.90、¥29.80、¥29.80、¥29.80	4.89	高于46.82%	5.00	高于46.82%	5.00	高于46.82%
hss麦田里的守望者 	惠生活居家日用商城	https://shop326553178.taobao.com/	非天猫	12	32		包邮,家用,旅行,不锈钢,刷,木筷,酒店,洗漱,方便,套装,专用,凉粉,用品,杯	¥6.50、¥9.90、¥9.90、¥6.50	4.09	低于14.61%	4.09	低于14.61%	4.09	低于14.61%
胡连杰99 	旺旺旺千货	https://shop211420080.taobao.com/	非天猫	12	3116		家用,儿童,女,学生,创意,夏季,加厚,小,韩版,厨房,可爱,成人,防水,塑料,	¥34.07、¥18.86、¥19.50、¥27.93	5.00	高于100.00%	5.00	高于100.00%	4.94	高于100.00%
王光光萍萍 	进口商品保税直购商城	https://shop181750230.taobao.com/	非天猫	10	695		日本,【,】,进口,厚木,ATSUGI,丝袜,连裤袜,花王,（,郡是,箱,g,薄	¥40.00、¥22.00、¥25.00、¥19.50	4.84	高于22.08%	4.88	高于22.08%	4.88	高于22.08%
天使倍护7881 	天使倍护日用品企业店	https://shop430934796.taobao.com/	非天猫	10	4		天使,倍护,夜用,透气,贴,超薄,混合,套装,日用,组合,装,卫生巾,无荧光,姨	¥139.00、¥89.00、¥19.80、¥23.80	5.00	高于100.00%	5.00	高于100.00%	4.99	高于100.00%
tb_9482364 	小希生活超市	https://shop136556396.taobao.com/	非天猫	7	150		新款,韩版,夏季,家用,女,包邮,手机,套装,玻璃,婴儿,加厚,旅行,便携,纯棉	¥58.00、¥28.00、¥9.90、¥68.00	4.90	高于52.10%	4.90	高于52.10%	4.90	高于52.10%
几个亿心i 	梦芝堂体验馆	https://shop434253263.taobao.com/	非天猫	29	34	浙江-杭州	梦芝堂,梦,堂,正品,之,包邮,卫生巾,超薄,离子,纳米银,美白,姨妈巾,棉,面	¥8.00、¥8.00、¥12.00、¥40.00	4.68	低于2.23%	4.76	低于2.23%	4.71	低于2.23%
wmj035156 	曼曼泰国代购	https://shop59500123.taobao.com/	非天猫	29	43		泰国,cm,苏菲,片装,sofy,卫生巾,片,日用,乐而雅,夜用,花王,超薄,1	¥32.00、¥14.90、¥12.90、¥9.90	4.90	高于52.10%	4.90	高于52.10%	4.90	高于52.10%
22345zhang 	明静优品	https://shop136696214.taobao.com/	非天猫	29	72		韩国,保湿,补水,面膜,片,滋润,ml,宝露露,包邮,儿童,去,修护,爱茉莉,卫	¥24.00、¥21.00、¥24.00、¥27.00	4.56	低于5.06%	4.66	低于5.06%	4.66	低于5.06%
臻莱福绿色健康农家土特产 	臻莱福居家日用生活馆	https://shop151412540.taobao.com/	非天猫	29	2		牙膏,2,烟渍,腔,*,口气,洁白,美,减轻,美白,渍,小苏打,清新,g,薄荷,	0000	4.96	高于79.19%	4.96	高于79.19%	4.96	高于79.19%
余延明57 	余掌柜日用百货	https://shop71579332.taobao.com/	非天猫	29	9	江西-南昌	包邮,盒,片,30,牙膏,草珊瑚,蝇香,特价,劲牛,蚊香,蟑螂,开窗,家用,江西	¥42.50、¥10.50、¥36.80、¥5.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
日用销售商贸部 	u[3944283123]	https://shop169503288.taobao.com/	非天猫	29	1		牙膏,3,薄荷,异味,云南白药,套装,修复,*,清爽,口气,支,清新,g,香型,	0000	4.97	高于84.55%	4.97	高于84.55%	4.97	高于84.55%
wbpgjl 	精英日用百货	https://shop501802908.taobao.com/	非天猫	29	102		[,],实店,包邮,正品,mL,电热,片,蚊香液,小神童,花露水,盘,家居安,卫	¥14.20、¥9.00、¥5.40、¥13.50	4.94	高于71.82%	4.94	高于71.82%	4.82	高于71.82%
tb_398446 	格格家生活馆	https://shop496828681.taobao.com/	非天猫	29	18		牙刷,家用,成人,软毛,支,护龈,超细,新款,护齿,圆头,防滑,卡装,缤爽,特价	¥24.99、¥19.80、¥36.92、¥19.79	5.00	高于100.00%	5.00	高于100.00%	4.94	高于100.00%
东西商贸生活馆 	东西商贸生活馆	https://shop145254973.taobao.com/	非天猫	17	48		...	¥9.76、¥81.00、¥8.80、¥7.12	4.92	高于60.08%	4.88	高于60.08%	4.92	高于60.08%
添豪商贸 	添豪商贸	https://shop116900098.taobao.com/	非天猫	24	47		日本,宝宝,枚,ml,保湿,儿童,补水,g,婴儿,装,COSME,面膜,精华,美	¥15.00、¥45.00、¥90.00、¥40.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
183abc芳 	JING'S婧氏轩轩正品店	https://shop404155754.taobao.com/	非天猫	24	25		婧氏,包邮,透气,负离子,干爽,卫生巾,活氧,聚米,柔棉,磁性,孕妇,控油,护垫	¥93.00、¥23.00、¥285.00、¥22.00	4.91	高于56.49%	5.00	高于56.49%	4.95	高于56.49%
mable18936361895 	凌寒傲雪	https://shop576399537.taobao.com/	非天猫	24	8		抽纸,纸巾,原纸,恒安,卫生纸,面巾纸,包,餐巾纸,家庭装,批发,整箱,直发,原	¥45.00、¥108.00、¥18.00、¥62.00	4.95	高于76.07%	4.95	高于76.07%	4.95	高于76.07%
tb17085444 	蔚蓝珊瑚海	https://shop131094630.taobao.com/	非天猫	5	208		新款,韩版,包邮,家用,卫生纸,男士,陕西,勿相忘,加厚,女,手提包,抽纸,学生	¥26.80、¥16.80、¥6.80、¥39.80	4.79	高于0.00%	4.74	高于0.00%	4.55	高于0.00%
小朱0802 	湖南海济生活体验馆	https://shop67927242.taobao.com/	非天猫	20	22		海济,姬,灵,包邮,湖南,复艳,卫生巾,补水,竹炭,三沐源,爱润妍,保湿,玻尿酸	¥26.80、¥8.00、¥7.00、¥7.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
天雪伊人6 	天雪伊人日用洗化批发	https://shop155388915.taobao.com/	非天猫	14	16		批发,洗衣粉,3,包邮,袋,奥妙,卫生纸,kg,家用,无磷,洁净,纸巾,厂家,瓶	¥8.50、¥1.09、¥34.50、¥6.80	4.63	低于3.37%	4.74	低于3.37%	4.74	低于3.37%
tb157345_2013 	百福济世堂	https://shop532212315.taobao.com/	非天猫	14	877		贴,膏,特效,皮肤,包邮,尤,去,止痒,买,痒,1,去除,藓,癣,2,霜,抑菌,	¥132.00、¥116.00、¥93.00、¥134.00	5.00	高于100.00%	5.00	高于100.00%	4.91	高于100.00%
cf13203111132 	壹洋日用百货	https://shop447266500.taobao.com/	非天猫	14	77	湖南-长沙	厨房工具,密封罐,玻璃杯,收纳,清扫,衣架,水杯,保湿杯,家居用品,礼品	¥35.80、¥14.00、¥27.90、¥31.90	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
荣国公司 	u[3318648616]	https://shop293225631.taobao.com/	非天猫	4	9567		女,儿童,新款,韩版,-,学生,夏季,创意,家用,男,包邮,加厚,百搭,宝宝,套	¥87.46、¥19.81、¥17.37、¥43.17	5.00	高于100.00%	5.00	高于100.00%	3.00	高于100.00%
wangye7898 	晶品百货	https://shop213778962.taobao.com/	非天猫	4	3559		女,儿童,新款,创意,韩版,-,女士,小,宝宝,学生,套装,简约,百搭,家用,结	¥46.00、¥34.60、¥48.69、¥40.00	4.68	低于3.18%	4.80	低于3.18%	4.84	低于3.18%
xy3951108 	u[3937794880]	https://shop345691276.taobao.com/	非天猫	4	10886		儿童,女,家用,夏季,新款,韩版,-,创意,宝宝,时尚,学生,套装,小,男,简约	¥35.20、¥31.20、¥44.60、¥207.30	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
冰娟13147231273 	舒心日用百货店	https://shop156194728.taobao.com/	非天猫	2	11		新款,卫生巾,韩版,女,超薄,片,显瘦,包,日用,连衣裙,批发,少女,衬衫,夜用	¥89.00、¥79.00、¥87.00、¥89.00	4.00	低于16.51%	3.89	低于16.51%	4.00	低于16.51%
tb297498660 	典雅日化	https://shop333594260.taobao.com/	非天猫	28	18		牙膏,卫生巾,包邮,90,正品,佳洁士,清新,促销,g,巧束,美白,克,超薄,套	¥148.00、¥150.00、¥65.00、¥65.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
渤海新区万物商贸 	马应龙小马奔奔正品店	https://shop193181218.taobao.com/	非天猫	28	16		马应龙,奔奔,小马,超薄,会员,婴儿,天然,眼霜,无刺激,妇科,纯棉,柔,夜用,	¥79.00、¥49.90、¥11.90、¥6.90	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
千千居家百货 	千千居家百货	https://shop298036368.taobao.com/	非天猫	28	2010		家用,儿童,学生,汽车,风筝,小,折叠,加厚,迷你,女,1.5,米,1.8,宿舍	¥63.00、¥149.50、¥153.40、¥88.40	4.35	低于9.21%	4.40	低于9.21%	4.30	低于9.21%
t_1489901756456_0188 	美丽百货商城	https://shop455231187.taobao.com/	非天猫	28	2333		精品,夏季,新款,韩版,女,男,儿童,休闲,短袖,薄款,男士,纯棉,201820	¥25.50、¥9.90、¥11.80、¥9.70	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
我爱乐乐和大涛 	玥雯专店	https://shop303848693.taobao.com/	非天猫	28	13		雯,玥,一,买,竹纤维,片,.,包,包邮,mm,四,元,元一,！,夜用,无荧光剂	¥15.00、¥15.00、¥15.00、¥15.00	4.83	高于20.23%	4.88	高于20.23%	4.83	高于20.23%
tb6016305 	东泰百货	https://shop212817912.taobao.com/	非天猫	28	18		包邮,，,正品,ml,克,力士,洗发露,精油,牙膏,嗳呵,强生,沐浴乳,&,清扬	¥26.80、¥25.00、¥15.00、¥19.00	4.84	高于24.43%	4.89	高于24.43%	4.95	高于24.43%
微笑的完美 	我的大贝勒	https://shop106844721.taobao.com/	非天猫	28	6		】,【,闲置,连衣裙,老,娃子,蕾丝,美丽,显瘦,网红,福,免费送,喇叭袖,高腰	¥75.00、¥10.00、¥118.00、¥10.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
狐狸不太sa 	全球购物百货商城	https://shop406738277.taobao.com/	非天猫	8	4689		儿童,家用,女,玩具,创意,夏季,套装,学生,加厚,-,男,宝宝,防滑,包邮,可	¥27.30、¥32.37、¥153.40、¥231.40	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
久源地板 	越洋物语进口连锁超市	https://shop66246961.taobao.com/	非天猫	8	287		日本,原装进口,（,保湿,）,花王,牙刷,面膜,用,洗发水,香皂,小精灵,香,狮	¥39.80、¥39.80、¥39.80、¥39.80	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
万海母婴企业店 	万海母婴国际	https://shop145857890.taobao.com/	非天猫	23	55		德国,原装进口,贝拉,干爽,Bella,婴幼儿,纸尿裤,超薄,片,瞬吸,宝宝,进	¥9.90、¥16.80、¥70.00、¥65.99	4.74	低于0.93%	4.87	低于0.93%	4.87	低于0.93%
青春期躁动 	益养人生	https://shop63532518.taobao.com/	非天猫	23	13	江苏-徐州	权健,官方,抑菌,片,痔,排毒,原,女性,清宫丸,护理,私处,泡腾片,EGF,包	¥19.60、¥168.00、¥19.60、¥158.00	4.88	高于40.12%	4.81	高于40.12%	4.81	高于40.12%
whocare非定义 	whocare企业店	https://shop585478221.taobao.com/	非天猫	20	2		卫生巾,少女,18,夜用,棉条,透气,护,温泉,便携,卫生,超薄,无荧光,日用,	0000	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
z绿叶之家 	绿叶居家百货	https://shop299768797.taobao.com/	非天猫	16	1785		家用,儿童,学生,风筝,小,折叠,迷你,汽车,1,米,盆栽,加厚,1.8,1.5	¥63.00、¥205.40、¥5.10、¥93.60	4.89	高于46.82%	5.00	高于46.82%	4.94	高于46.82%
兰馨居士1234 	乐涛涛百货店	https://shop222708896.taobao.com/	非天猫	16	187		家用,新款,家居,儿童,不锈钢,迷你,礼品,夏季,创意,多功能,塑料,纸巾,抽纸	¥12.80、¥9.90、¥16.00、¥168.60	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
我的被子像太阳 	蔬菜生活馆	https://shop35053050.taobao.com/	非天猫	19	150	浙江-金华	盆栽,新鲜,野生,植物,农家,蔬菜,花卉,苗,特产,浦江,卫生巾,包邮,500g	¥65.00、¥70.00、¥70.00、¥12.00	4.64	低于3.69%	4.64	低于3.69%	4.68	低于3.69%
深圳纵合国际贸易有限公司 	纵合国际贸易	https://shop325808615.taobao.com/	非天猫	19	66		2,*,包邮,瓶,ml,纸尿裤,尿不湿,原装进口,L,土耳其,超薄,日本,透气,	¥32.80、¥29.80、¥34.90、¥29.90	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
静姐姐213 	绿叶 爱生活居家日用会员店	https://shop510467587.taobao.com/	非天猫	1	15		绿叶,爱生活,轻盈,ml,正品,水润,滋养,洗发水,天然,修护,柔顺,组合装,护	¥27.80、¥7.80、¥38.90、¥38.90	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
亲亲至爱 	纸爱一生日用品	https://shop398070287.taobao.com/	非天猫	27	3		湿巾,单片,心相印,便携式,成人,杀菌,包装,洁肤,独立,包,湿巾纸,片装,加香	0000	4.92	高于61.09%	4.90	高于61.09%	4.87	高于61.09%
天天缤纷 	天天缤纷日用百货	https://shop73311892.taobao.com/	非天猫	27	24		牙刷,软毛,成人,青蛙,毛,刷,包邮,支,6,清洁,适中,超细,护龈,纤,B,中	¥16.50、¥19.90、¥19.90、¥11.98	4.86	高于31.62%	4.90	高于31.62%	4.90	高于31.62%
极速飞扬02948 	极速飞扬尚品	https://shop167247501.taobao.com/	非天猫	27	16		极速,莎莉,★,两件,（,伊妮,包邮,）,滋养,负离子,竹纤维,精油,沐浴露,洗	¥15.00、¥15.00、¥15.00、¥13.00	4.99	高于93.06%	4.99	高于93.06%	4.93	高于93.06%
lovezxj520 	放开我的少女心	https://shop182021349.taobao.com/	非天猫	27	12		七度空间,卫生巾,超薄,系列,公主,mm,日用,片装,棉,夜用,6,干爽,网面,	¥59.80、¥59.80、¥9.90、¥10.90	4.95	高于74.81%	4.95	高于74.81%	4.97	高于74.81%
t_1493208893844_0994 	沐沐家的生活用品	https://shop429485330.taobao.com/	非天猫	27	7		萌,纸尿裤,拉拉裤,超薄,柔软,一,元旦,各种,增白,夜用,泡,洁,拍下,去渍,	¥12.00、¥30.00、¥35.00、¥8.80	4.77	低于0.50%	4.95	低于0.50%	4.93	低于0.50%
卫晓蕊wxr 	洱海ぺ	https://shop451894272.taobao.com/	非天猫	27	1787		家用,儿童,创意,加厚,可爱,学生,小,女,防水,装饰,卡通,用品,包邮,大号,	¥20.90、¥60.42、¥31.72、¥58.50	4.71	低于1.78%	4.71	低于1.78%	4.41	低于1.78%
13915179522a 	汴禧D女郎总代珠珠	https://shop149088068.taobao.com/	非天猫	27	7		女郎,d,禧,汴,魅力,卫生巾,女神,套装,套盒,8,防伪,黑眼圈,专属,微商,	¥58.00、¥338.00、¥60.00、¥358.00	5.00	高于100.00%	5.00	高于100.00%	5.00	高于100.00%
翁傻傻520220 	淘汰郎家居日用品	https://shop110548345.taobao.com/	非天猫	27	16		ml,沐浴露,六神,喷雾,保湿,通用,清凉,止痒,粉,香皂,花露水,持久,香水,	¥18.80、¥18.80、¥13.80、¥13.80	4.90	高于52.14%	4.90	高于52.14%	4.90	高于52.14%
